# t x y
6.58000000 1.63137804 1.08998038
6.59000000 1.64225502 1.08740759
6.60000000 1.65322148 1.08485272
6.61000000 1.66427811 1.08231577
6.62000000 1.67542564 1.07979674
6.63000000 1.68666476 1.07729563
6.64000000 1.69799621 1.07481245
6.65000000 1.70942070 1.07234719
6.66000000 1.72093897 1.06989986
6.67000000 1.73255175 1.06747046
6.68000000 1.74425977 1.06505899
6.69000000 1.75606379 1.06266547
6.70000000 1.76796456 1.06028989
6.71000000 1.77996283 1.05793226
6.72000000 1.79205936 1.05559259
6.73000000 1.80425491 1.05327089
6.74000000 1.81655027 1.05096717
6.75000000 1.82894620 1.04868143
6.76000000 1.84144349 1.04641368
6.77000000 1.85404293 1.04416394
6.78000000 1.86674530 1.04193222
6.79000000 1.87955141 1.03971853
6.80000000 1.89246207 1.03752289
6.81000000 1.90547807 1.03534530
6.82000000 1.91860023 1.03318579
6.83000000 1.93182938 1.03104436
6.84000000 1.94516634 1.02892104
6.85000000 1.95861194 1.02681584
6.86000000 1.97216701 1.02472879
6.87000000 1.98583241 1.02265989
6.88000000 1.99960896 1.02060918
6.89000000 2.01349753 1.01857667
6.90000000 2.02749898 1.01656238
6.91000000 2.04161417 1.01456633
6.92000000 2.05584396 1.01258856
6.93000000 2.07018923 1.01062908
6.94000000 2.08465087 1.00868792
6.95000000 2.09922975 1.00676511
6.96000000 2.11392677 1.00486067
6.97000000 2.12874283 1.00297464
6.98000000 2.14367882 1.00110704
6.99000000 2.15873565 0.99925790
7.00000000 2.17391424 0.99742725
7.01000000 2.18921550 0.99561513
7.02000000 2.20464036 0.99382157
7.03000000 2.22018974 0.99204661
7.04000000 2.23586459 0.99029028
7.05000000 2.25166584 0.98855261
7.06000000 2.26759443 0.98683365
7.07000000 2.28365133 0.98513343
7.08000000 2.29983747 0.98345200
7.09000000 2.31615383 0.98178939
7.10000000 2.33260138 0.98014565
7.11000000 2.34918108 0.97852082
7.12000000 2.36589391 0.97691494
7.13000000 2.38274085 0.97532807
7.14000000 2.39972290 0.97376024
7.15000000 2.41684105 0.97221151
7.16000000 2.43409630 0.97068193
7.17000000 2.45148964 0.96917154
7.18000000 2.46902209 0.96768040
7.19000000 2.48669467 0.96620856
7.20000000 2.50450839 0.96475608
7.21000000 2.52246428 0.96332301
7.22000000 2.54056337 0.96190941
7.23000000 2.55880668 0.96051534
7.24000000 2.57719528 0.95914086
7.25000000 2.59573018 0.95778602
7.26000000 2.61441246 0.95645090
7.27000000 2.63324315 0.95513555
7.28000000 2.65222333 0.95384004
7.29000000 2.67135405 0.95256444
7.30000000 2.69063638 0.95130882
7.31000000 2.71007140 0.95007325
7.32000000 2.72966018 0.94885779
7.33000000 2.74940381 0.94766253
7.34000000 2.76930337 0.94648753
7.35000000 2.78935996 0.94533288
7.36000000 2.80957467 0.94419864
7.37000000 2.82994859 0.94308491
7.38000000 2.85048285 0.94199176
7.39000000 2.87117854 0.94091927
7.40000000 2.89203677 0.93986752
7.41000000 2.91305867 0.93883662
7.42000000 2.93424535 0.93782663
7.43000000 2.95559793 0.93683766
7.44000000 2.97711755 0.93586979
7.45000000 2.99880534 0.93492312
7.46000000 3.02066243 0.93399775
7.47000000 3.04268996 0.93309376
7.48000000 3.06488907 0.93221126
7.49000000 3.08726091 0.93135035
7.50000000 3.10980662 0.93051113
7.51000000 3.13252736 0.92969372
7.52000000 3.15542428 0.92889820
7.53000000 3.17849854 0.92812470
7.54000000 3.20175129 0.92737333
7.55000000 3.22518370 0.92664419
7.56000000 3.24879694 0.92593741
7.57000000 3.27259216 0.92525310
7.58000000 3.29657055 0.92459138
7.59000000 3.32073326 0.92395237
7.60000000 3.34508148 0.92333620
7.61000000 3.36961637 0.92274299
7.62000000 3.39433911 0.92217288
7.63000000 3.41925088 0.92162599
7.64000000 3.44435286 0.92110246
7.65000000 3.46964622 0.92060242
7.66000000 3.49513215 0.92012601
7.67000000 3.52081183 0.91967338
7.68000000 3.54668643 0.91924467
7.69000000 3.57275714 0.91884002
7.70000000 3.59902514 0.91845958
7.71000000 3.62549161 0.91810351
7.72000000 3.65215774 0.91777196
7.73000000 3.67902469 0.91746508
7.74000000 3.70609366 0.91718305
7.75000000 3.73336582 0.91692601
